,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
../../reuters-topics/grain,article176.txt,1.3870783891985687,-1.6638700531313957,-0.11718836420731715,-1.98800791876142,1.5516080851027423,0.3965968741567931,0.5097991657001194,-0.09241499776402708,0.663601966713491,-0.6553561591511537,0.1650631308465879,-1.2490268241012035,-0.08206772911411227,0.0981544794019307,0.04875832686064048,0.7397433667868513,-1.6049579415537383,0.21168062366093796,-0.18024874287542747,0.24487463890455796,0.702276869812588,-0.18847389257653244,0.3059990425216242,0.9562341879475202,0.03760191077291051,-0.7433589668553028,-0.0356858293441062,-0.028712194820037625,-0.7050789093335268,0.37386263756641563,0.4652032577703193,-0.34100759872117564,-0.5295773105134,0.3528250230974328,-0.18819975094634997,-0.25736583488059384,-0.14947647845663783,0.6006569609938555,0.016990605289461176,-0.06592948656838754,0.4370981701103845,0.43681243835836,0.4013002611885502,0.48402202973264563,0.2521495307373025,-0.39171424216782996,0.17708106937378354,0.5096776996169168,-0.523532174449146,-0.0026532186949105156,0.26289315843720845,-0.15228024240419924,-0.12072254628435626,0.24077339661268055,-0.03614907648113945,0.10943076149654643,-0.7650207346838961,-0.25393135588110627,-0.37605633760174506,0.5083060100575263,-0.08189878736514179,0.5259621953062893,0.041746591082353846,0.3713032815875834,0.04920579793545043,0.14881074638109493,-0.09397302593342552,-0.2690369256510088,-0.15258208452503405,0.007401567622443964,-0.46708787119460504,-0.23543573217783562,-0.2998163672308041,-0.2523826085128477,-0.31249848137417063,0.3152058743820955,-0.5357813623579374,-0.18680964868960798,-0.8479550312408525,0.13590496457426463,0.09396486258087845,-0.06273253794448166,-0.488435320400597,0.39566447837522795,0.4774857861010342,0.2635987507947537,0.16944080369531322,-0.028906204984568414,0.21932741584494175,0.16046837710720274,0.0776436309845456,-0.19490613784435815,0.17945511515927662,-0.1850874947145572,0.16658142841489157,-0.27084836795862904,0.08424036044111426,-0.2738840764224752,-0.2170336569389347,0.012813600654645794
../../reuters-topics/grain,article286.txt,0.6654250777549987,-0.7291043169968933,0.2553181745563612,-1.2208943654645443,0.48672389040423847,0.584822164477839,-0.7743438337368612,0.5921559321755968,0.4537481497515716,-0.7121649007502855,-0.282614287450195,-0.925552216008045,-0.006449473353019606,0.08079439910316931,-0.1388155314025853,-0.1326560385407077,-0.5055282378911399,0.4214971476369208,-0.15332316366821314,0.10935211948323044,0.21339255367724588,0.07915466523110122,-0.0669385185818602,0.1920419695485645,0.2271279037791681,-0.06610437657859237,-0.23205202371582367,-0.16897780624097486,0.07256078616351541,-0.17141972081857315,-0.19193645443508536,-0.0009231218772178423,-0.368782585093136,-0.049920513158158035,-0.06267537288431772,0.2653258845937364,-0.10488602047861514,0.19379058538371402,-0.015937725559551245,0.13631330423329135,-0.2202399174966708,-0.09480867725312583,-0.026926340522463427,0.0607398925697172,-0.051474238042900126,0.2193032306805688,0.02908218434944325,-0.14255025520237122,-0.0018747453496542846,-0.1372580079248036,-0.12671074831469542,0.10778810553652086,-0.10002543476372701,0.0928250856897928,0.00490287564877042,-0.32090645666370493,-0.02137541562412519,-0.022944911131797634,-0.07849309834973965,-0.09453501427149136,-0.431025307171759,0.1569384777344872,0.062421775929119364,-0.17919573202191882,0.10846658532509496,0.18030539201328766,-0.0880739511432911,0.031109573465952767,-0.0794130350457949,-0.0996428084271343,-0.2232581118737496,0.19595773521111143,-0.1051267000467915,-0.14087560464008955,-0.13558174477435747,0.05407412498607241,0.04606564078806769,0.10933435747576851,0.06677722820072536,0.12840265071583182,-0.15254352052921097,0.318115833779733,-0.062121051599223646,0.0652530871653683,0.028258056081822313,-0.010214451328220296,-0.09908248807236383,0.24677038178682548,0.10715959374756465,0.04057966731287901,-0.029962952880588197,0.1490204626558611,0.18514795575710538,0.18267163042201162,-0.39111341762786367,0.11712579571506694,-0.10229401990634407,-0.12595730434578623,0.04723047529666603,-0.023211442484629693
../../reuters-topics/grain,article546.txt,4.186035462021581,-5.178488261250394,0.030666228319576924,-5.726803690407058,5.276255541941027,2.3261120807599927,-2.211875657944858,-2.506650512992115,1.463463637993175,3.3618209940317723,1.7065185353885748,-4.0006538491691055,-0.5188912266591988,0.9790832031158601,2.929310694191632,1.904653220116852,-1.3961665101043432,-0.9061777258732397,0.17122602873076245,0.8903990024399163,-0.8687348824442379,0.9711101585451962,-0.00934698948290759,-0.42225337475295543,0.23982677418324905,1.0748841506275866,0.9592314842338855,-1.0258200992538693,-0.36354694523028924,0.4930699235867784,-0.6333224216970884,-0.46925942219202516,0.24749262411634593,0.15250605516189816,-0.4792858938751484,0.11345555733603234,-1.566738009126844,-1.5775231759445452,-0.10770214566478488,0.32682271268948404,-0.9020025037253734,-0.449297245959637,0.5639354527821575,-0.42695468377016815,0.18151074548152502,0.048015641285037575,0.12339346713342675,-1.1032867727064362,0.5528047860560128,-0.12480399791619826,0.9754016930606131,0.23399374067443776,-1.2853056812513066,-0.12977490627866364,1.2671654736775595,0.16035151386122493,-0.5345953982996067,-0.4648500914523273,0.8418625177649957,0.24072759220310505,0.7726270761263685,0.09221186227860419,-0.00032755580241794827,-0.0500048397299676,-0.3748617652329341,-1.6820280552187812,-0.7149466760869095,0.4945162639248051,-0.33796560553504956,0.06247024213976259,-0.032297690277277434,-0.034112028358095285,1.0202855761274925,-0.14078898939855322,0.9350994066637026,-0.6469513362872574,0.058126557725038254,-0.7920333077246011,0.07910606467273575,-0.005321650301135054,0.1477531534557541,0.18587586594788746,0.875934154803463,0.29147863254885586,-0.9421420781889787,0.930180419327019,-0.47864621863959284,-0.07530243480731229,0.484822463192394,-0.3905009992835949,0.5718000089309061,0.4298027537421158,-0.009193544461288535,0.8656586926258278,-1.592515722197938,0.6849388278726706,0.3742244538154646,0.26559189726630655,0.15515263277852906,0.6517354893141822
../../reuters-topics/grain,article342.txt,0.6287463710810102,-0.8183729990732775,0.26169700305658433,-0.7988504757389167,0.4294293579079053,0.5132895879517851,-0.6195364239747503,0.5759240296245531,0.17717046960741464,-0.5772540508133948,-0.6335676235224332,0.2626772056373652,0.06473025495527013,-0.268077313305606,-0.1319312754822273,-0.06995800118451671,0.44671946592881967,-0.05516460150088237,-0.17761500376804992,-0.26502563421873726,0.28712888560979116,-0.11855382416113415,0.3461035864412065,-0.38345583315348536,0.04084063148927633,-0.2954257451115903,-0.38055054861813753,-0.6926034528343432,0.31712589879853365,-0.10498574667169647,0.4462317597387537,-0.061691197330260114,-0.4428829565025296,-0.5770011843997284,-0.2668915711912663,0.33924249516281485,-0.4891383790654935,0.6430311235118449,-0.6452118422343236,0.1972873576137108,-0.01457353387603032,-0.4098011361603231,0.15762410774603405,0.1570165852268784,-0.10444513942171602,1.0229192650626002,0.1659605624765215,0.1946913615311949,-0.19263393828114075,-0.38963285273461384,-0.2512457682248346,0.43365598444907116,-0.1809570632676643,-0.20975821497306835,-0.3975894535546907,-0.39524875340815874,0.04751991481213179,-0.07229547526221049,-0.051376804862318895,-0.25977959850228993,-0.006560082091796722,-0.15989549367448874,0.0803023133208319,-0.04402792480571445,0.07584990634937641,-0.015501295412038332,0.31868580216600645,-0.016380642904010808,-0.026183768558805484,0.3638751426611121,-0.1499043305244637,0.16211363030469292,0.014868213441988536,-0.27798425739351934,-0.2524689162210773,0.009929602001450363,0.30275938918087064,0.186162243908954,0.2235455970958828,-0.40765157582724076,-0.08129496185355436,-0.016453916492377874,0.13120529562154057,-0.08847521833165124,0.1887025312966205,-0.1418632753933279,0.0274486129103714,0.22558498644291003,0.1295505698491247,0.12078194652503159,0.0388849937578928,0.05320224224711678,0.1384915638576146,-0.15636448938137776,0.21405653686814355,0.23411821233547048,0.3813330551799984,-0.14007194835352707,0.17603289648164575,-0.005541900201184825
../../reuters-topics/grain,article294.txt,0.9046714687638409,-1.193898694113091,0.9807707424843257,-0.5058351540789894,1.5856272523634585,0.45588193431475266,0.2658573680103619,0.899681956109483,-0.13195383350833778,-1.1214945191419607,-0.7182791886081223,1.2332607921849674,0.9854398264168736,-0.6601535364540013,2.3170530374342784,0.5853506613116923,0.7666709953010248,-3.757506124208261,0.39277688934125016,0.7801050259512133,0.44021014702673983,-0.7770921964830184,1.332452425058105,-0.6927993844329243,-0.8605310013689075,-1.8008826466956669,0.4440266817314792,-1.1407662395899878,1.2441307661830923,0.2521018067375692,-0.04361018343105733,-0.2589734307169615,0.45011813492438635,-2.4504462508021265,1.366676128720744,-0.790815613128136,1.2193631842832018,1.8917455142798223,1.7585231841932665,-0.37034930250316894,2.180439474945974,-1.3263538070000902,1.0266763364501441,-1.2862999132149493,0.3915957698525548,1.3603967823189642,0.725884562247761,-2.9702641798771263,0.1461107419893548,-1.4121279585578594,1.054441372824915,1.618713953496661,0.40734659748469776,-0.11860900221684809,1.1120497625234023,-1.0037048427436963,0.12435340587153546,0.6855566145500815,-0.15152163277014571,-0.4080670977773398,-0.2068971880516774,1.7124708974461904,1.1091941614420326,-0.3418747581355462,-0.16289211778730164,-2.0013343034716713,1.9038684409536148,-0.28468057514236633,0.3132338973819451,-1.2525135207906388,1.9045867234471454,0.16326581686206845,0.41684232233556356,-0.9593557719111124,-2.557359071473016,1.1160506524945684,-2.778642157851734,-2.6201577912124017,-3.363373906097112,0.2879913296412081,-1.7398657569701053,3.201232211537336,-1.783850238305688,-0.6584916737602959,0.8577774441153736,0.05404575272951969,-2.9197999938169334,-0.838940805104073,1.0300920827246345,1.3042618637016858,-0.12755437888072918,-2.0946674610336062,-2.9289748637299438,-1.8026027084902634,-2.1638996860982243,-1.2912599101888087,0.1710043350230485,-0.10528334034720208,1.0743892052303066,0.27651501984343346
../../reuters-topics/grain,article040.txt,4.914706965614201,-2.1325051102573584,15.697510440237487,12.977758984843625,13.809524853321728,-0.36315540794947887,-0.5015028443349209,1.8423971217168191,-3.9763368950075137,-1.4425611372814506,-0.4476407286383792,-2.950440902010026,1.1850167118204935,-1.9769970577210256,-0.8547714408107557,-0.4952080197149896,-0.5538096496514712,0.4902108876008104,-0.5152029246475079,-1.8484538865847506,-2.2348092639394657,-1.7578096865905861,0.6125978456383602,0.9900705679874529,-0.08537681597524165,-0.8333251943129137,1.2574942581824589,1.8548242008708595,-0.3549918761640142,-2.1431129453872235,-1.149253845279076,0.05049235128683882,-0.6980177546300829,1.522026129847168,-1.780111529051997,0.0740032067609428,-0.08311538451082236,-0.2062213070310023,1.0166181185761438,0.25072863804826584,0.35239835071361947,1.248015983381791,0.7605607059438534,-1.1518213950767262,0.4301485864402193,-1.628868731815568,0.4367493009021233,-0.7466600344231815,-0.017122564363412338,-0.5197736548330648,3.2521194073500856,-0.09969334164980743,-2.2250633650289138,0.862349686017997,0.5052049845111644,-0.7682188555390151,-0.9714226588117639,1.043465780612727,-0.23303212755987285,-0.8353571525296557,-0.08775183512124425,0.2713286521306462,0.5833103179772849,1.6510611407053155,0.4699729533943667,-0.5856596159585752,-1.5323774855099332,-0.6483775359735536,-4.457409993977062,-1.9327808494909535,0.07534247844620043,-1.8026326707464622,-0.9627780688528095,0.6671273582544607,-2.3758217964191655,0.5932246529919012,0.25846115284778026,1.977094154408884,-1.0122575889109362,0.4000398815538935,-1.5891227136893298,-0.896989455013301,0.18945839113037474,1.5248388813053328,0.6038846981864504,-0.5327726989019121,-1.4048449631434548,-1.6804296719401655,2.8322733435353107,1.5398652400625517,-3.714902591846434,-3.1406898138468318,-4.189607668096588,0.13145183944316344,-0.00714903057224507,4.0982179239862235,1.960650418347512,3.297243315568179,-1.3987876244068604,0.9824849407575725
../../reuters-topics/grain,article061.txt,0.12563675871275498,-0.16471854674664904,0.19250221970720094,-0.3153830429180333,0.22017582101705055,0.0863183420785052,0.007036517553825699,0.17749921859936452,-0.0659539451489953,-0.1923057997442413,-0.004928542278243184,0.3982862219628176,0.2685117760133078,-0.09650501869902538,0.7260288255882514,0.12836294993748026,0.27276760524673754,-1.2056443155008076,-0.023801411669667448,0.10536116375372435,0.03241834770207209,-0.19368018676807158,0.30460922753567643,-0.13466479151437585,-0.1653171609021779,-0.34223843345728455,0.10455667965358635,-0.1576068918690707,0.22897909867835867,-0.12015704365975195,-0.056877093484646465,-0.056579375831895054,-0.28326507085052144,-0.2528778468740369,0.24251385179480794,-0.07658044001311995,0.29595165923593,0.3474874781935523,0.17186961799478162,0.17591446534913333,0.3905542575496417,-0.2870072807780485,0.07841227312081933,0.08902388045030196,-0.08097899276851127,0.040361099693489506,0.04263637488338535,-0.35503534912832635,0.1067059616933747,0.09545736742401419,-0.10644522560448973,0.46935365425218956,-0.26946452802110216,-0.11393680725519792,0.18291821027307598,-0.000993057856173668,0.14777174933726073,0.033151682849550404,-0.11695444551835815,0.055135975420753144,-0.021235677319393364,0.025627924273266,0.10614480861644932,0.19971951896834048,0.15184012884957532,-0.4854134480470906,0.37700422254932947,-0.15539680303239656,0.003162990310818524,-0.04900347607812352,0.40518069012333446,-0.1093622570066761,0.017029964023816808,0.002909923250184434,-0.36348563823381846,0.04978946684322527,-0.18651829901255412,-0.14234070781188013,-0.212154603635554,-0.08601394745892471,-0.22661037726917263,0.49267056850585206,-0.15544029578303017,-0.07708347676320391,0.21000894655154123,-0.0359662555369824,-0.48021459495345276,-0.09720142623427802,-0.07823599766491311,0.299603988690321,0.07811526213243546,-0.048105070350111793,-0.1552295686639417,-0.3076666091444742,-0.188892136251563,-0.22202362622138652,0.08426896733408891,0.14218814681211656,0.10767141164289847,0.24849422891306355
../../reuters-topics/grain,article285.txt,1.5146831817905702,-1.8748361500870423,0.2899010978940374,-2.1200123975967426,1.5766191599942072,0.27791790190240717,-1.279491034440567,-0.9296871122923414,-0.26575039070276696,1.2022830749599749,-1.3834526887871625,1.2047651653483586,-0.5351789748198261,-0.5701489105955055,-1.7111175120590623,0.5072152171781563,-0.11095225147273458,0.19453684000832952,0.3313702440746667,0.19466638788052995,-0.13542717588443617,0.16356340678860906,0.12710990154485108,0.05191930291346899,0.03204266985636631,-0.38723258421961254,-0.1805680742190111,-0.12463046491203719,-0.1831969998900706,-0.3340566666435993,-0.2784159211728842,0.07790752185775646,0.5244578277677573,-0.4862789401100894,0.47316307098671134,0.4373138602922838,-0.6133586883219637,-0.08657245554509596,0.6471390060214464,0.11659853300921193,-0.8649271997367955,-0.26734107613753605,-0.47576031595292156,-0.07904331824821423,0.05146019478607868,0.31654651078734375,0.09717121927253973,0.08852127285382147,0.6394433247613109,-0.19067410309322058,-0.16235046355398602,0.08160690849029222,0.08266914056037572,-0.16471423846543493,-0.08601721570489368,-0.41543310196009,-0.1260076949830893,0.21398695079814645,-0.26527751616614814,-0.05132415148953816,-0.5777760758002736,-0.1122087280257584,0.06305292432992708,-0.32349366432916055,0.1804326911600974,0.10264958338860515,-0.0001486126381267476,0.0561483025361129,-0.32416193528471926,0.06213139240739885,-0.12515817828156334,0.5814633260172727,0.07889564260300427,0.2275277142301871,-0.22705466180731665,0.13900842124939303,-0.06845282558622806,0.23234703625716238,0.15143061160735294,0.08508017460377869,-0.256153462464193,0.0921448802758659,0.19311585997555075,0.29726543739337447,-0.036182794990460274,0.12495077990141475,0.02099122160494031,0.07217143802568744,0.20476406961908547,0.16697249445132795,-0.06896898873467792,0.15880726672028728,0.23042991035903745,0.4028301322737561,-0.056057378761445856,0.1578811230236298,-0.17767218823362665,-0.12410438270528683,-0.06634090955675276,0.10395354988267103
../../reuters-topics/grain,article171.txt,8.850787267166892,-12.05007856443271,5.0449380485410575,-4.195456680296611,-2.579100230018894,0.9514917194208341,5.04039749561119,-2.274406110286914,0.1309061777708796,-5.4118693934542685,2.189545133391731,0.36767451504081916,-0.3955217331533882,1.0597309829213426,0.12592826510952937,-2.487383946153561,0.6975779015526311,2.4065464187205294,0.0123439073796125,-1.5048792541487728,3.414147208681359,1.3140005317389414,-1.1631450507606516,2.3855948524617476,-0.776904746245987,0.8039252836044235,-0.2829282042569417,-1.4860950715054821,-3.141453533452491,0.8904624456432779,-1.083816575308981,0.33857492452243104,2.478399516288823,-0.7738424634118242,-1.5441884241550674,-1.2290816777765226,-1.310071609950508,-0.4948148227494288,1.0700907863421956,-1.665920975798864,1.0998107391325342,-0.903219184791822,0.2245345335688127,-1.1184779076329066,-2.602437140822968,-0.8474602924938173,-0.3319084884947877,1.4815804168647655,3.089304673030613,0.9252948623456129,-1.5577987846082126,-1.1538964890500736,0.42108614546499706,-1.5455513984951625,-1.1224379214272528,-2.150819649952529,-0.6229363170416693,1.798403872193739,2.4939223687938785,0.6200582903410066,-0.7591424729889514,-1.6023958089051822,0.20287281601457569,-0.36384574037168255,0.48228605232463734,-0.7142319706469024,-1.8835950752130055,1.4613033011765169,3.3848789126572063,1.6969300429083605,1.8690657098740675,0.38927760073236195,0.10426685015343617,-0.9818261457999661,0.7385001172674065,-1.4144605599669493,1.4376431560063838,2.8132597676664393,-0.18689318402818764,-0.503223804274018,-0.4469187774657728,-2.069944739479183,-1.8720589339605922,-0.0732457541869221,-0.5427525163992699,-0.2499131078377602,-1.0404999242012254,-1.3707232208160685,1.5453363842023726,0.48748867743376584,0.4625345360913625,1.382492953801836,-1.8141591855006023,-1.1634682570487953,-2.913468345932973,-0.6296008830676216,1.4879791311928257,0.9718853442218178,3.0303990785214636,-1.1155917316645916
../../reuters-topics/grain,article442.txt,2.51929161633489,-3.1434667042330076,0.9451827952564757,-1.8820830764635503,2.2876287786859195,0.1602737750613422,2.6231363352641024,-1.2394240154526186,1.5622547444656425,1.2584247338981132,0.09417886468272489,3.0797287007688587,-1.6924173587573688,0.22592425032635213,-1.7781275429947812,3.530251600150499,-0.8729378197574816,-1.0162343968237366,-0.13748933059709523,1.898497881568472,1.4603787091712488,-0.7068205850811353,0.9783335069490777,0.18788534241949706,1.5607465208338924,-2.2747666070299526,-1.143584440813387,-0.9568557316450762,0.886578742997864,0.7135711503335458,1.3971327094443633,-0.7510202250131591,-2.082830508447593,0.12738940589842784,-0.9265744668743051,-1.6086523962062638,0.9333822668925297,1.065178528120401,-0.2967121247981852,-0.24178773123561023,0.08565365351377964,0.23506243281598557,1.9832644064049265,0.4373395327974918,1.7942203936875298,-0.4307119111654336,-0.7801225064845314,0.6520813995779072,-1.2886911735210673,0.12678587408396697,-0.36194110016979575,0.03617120353541179,1.0041139368839953,-0.5496580577543783,-0.9646670147174636,0.8757840073191044,-0.4543860134977531,-0.10563730070560894,0.43738191511803937,-0.635313402322053,0.9433046058569092,0.4717078756993303,-0.056832779873482,0.3132121985793323,-0.9410070216386003,-0.8972306946682236,0.25598306939228394,-0.5541312806706198,-0.061637152237434566,-0.0005819345167229302,-1.2882099299812215,0.025547383477685915,0.8787995034994011,-0.3532876668388409,0.8100758425817707,-0.717776010323333,-0.23733290426261805,0.048181580289637885,-0.7543546132220462,0.05351119557498698,0.2981155848634129,0.1781545243175627,0.8864819499624987,0.7359674196451036,-1.4958164940658194,-0.8368600673717017,-1.019187745047973,-0.30674267369445674,-0.8698689100570582,0.02801980958619709,-0.0044018003103155744,0.47245355953372575,-0.5226282731148613,0.5615016964938909,0.3961804578758164,0.4128252122983512,0.07338096671482552,-0.6521599954471895,0.019031667963650984,0.28125806645927653
