,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
../../reuters-topics/grain,article176.txt,0.12479112765081854,-0.07971780864834216,0.03702120163764457,-0.06160517778280146,-0.04701114783919346,-0.0945603060723595,0.012384269274076588,0.036063064617837565,-0.07793735764282786,-0.005746800198256283,-0.029356185407227096,-0.018446960701189938,-0.028910085700387052,-0.022028535226828183,-0.04953351617358279,-0.11808632141832873,0.03149167494327907,0.046763813689427225,-0.0674257780486047,0.010259863946196207,0.027052094230599042,-0.0025515935983491576,-0.0011101611208231752,-0.047702328355422395,-0.03095092967043945,-0.028575816457910703,-0.004984535760027061,-0.01659207053095823,0.040495657522091284,0.06020364437792627,0.07829970980654345,-0.01366708926985939,-0.0041212535868374155,0.004946144115462964,-0.02901201910798196,0.031816394110293,-0.005406431400345261,-0.0221765595598301,-0.03703207853371939,-0.07156002565021483,-0.05151012408901351,0.04244279646012449,0.06909401156545864,-0.02068731045432501,-0.007124782304999689,-0.06083403055560188,-0.007749589611740423,-0.03820797592186565,0.016703084536536864,0.023315890140657092,-0.023770146211903768,-0.0030952302352242867,0.007711719780687702,0.0004153074890181852,0.0073816553006528915,-0.004832193957731986,0.004402318556823287,0.022922779657607556,-0.03058233619195328,-0.024392172023464262,0.03439208877462585,-0.03780280384451521,0.021536574179934223,0.0035630861847424115,0.04480757854611012,0.0012002665751675516,0.01812892892293622,-0.009824664778607058,0.008562544160619575,-0.011327768065130512,-0.008319683873834513,-0.048957223403581746,0.008774911194662127,0.010761860440561308,-0.0050598149702105015,0.05143556266235796,-0.006180249041023639,-0.0211126876513248,-0.007645102800639337,0.013327910457780208,-0.04308235497481052,0.004637775629668941,-1.9794807675830897e-05,-0.016831656762382265,-0.013184165895401934,0.03227375917315588,0.027010156952893893,0.022537545912676003,0.04571017745102946,0.005752581383490412,-0.0029658050678707565,-0.03565635227227756,-0.004466823268878417,-0.00385730857097258,0.0820442778599557,-0.025664329580114463,-0.023799003281674936,0.04159837797329246,-0.0010963353852292868,0.013271186327883816
../../reuters-topics/grain,article286.txt,0.12717098022860354,-0.1441276356610296,0.12099516893222018,-0.07811866982210373,0.15657899411405146,-0.03867300492045999,-0.04929387315690172,0.04300553005634122,0.036533028080835105,0.00025010226325919725,-0.020319419736007455,0.06077090770665627,0.03828571966458049,-0.017157695212052,-0.09565690018053272,-0.1451412429244056,0.10811120815621501,0.04456244991226312,0.10879727518121404,0.000817545335843338,0.08438203780947169,0.012556881259588962,0.04132362274669192,-0.016441250006413555,0.03761458448238076,-0.00256567540833811,-0.06389450919491943,-0.03648792669262732,-0.046945176980034684,-0.02620472549606607,-0.03737597204736758,-0.018748618591249763,-0.01173724092926718,0.06120617478165724,-0.10884803529504845,-0.10019165605286376,0.0733374985499778,-0.10981914135891704,-0.09328958285293347,0.12480880842089268,-0.0035875951684609586,-0.005142699581955813,-0.15804961006016888,-0.058378120228318925,-0.023913069211240364,-0.11528976902321451,0.039954578588722416,-0.026905123187118397,-0.039863362821479065,-0.02284008956421614,-0.005956610312066492,-0.045465512029659066,-0.03690786994618087,0.10087593188382729,-0.03239063508762089,-0.030604142389957442,-0.002609527305316427,-0.07132884915737929,0.006094488146599075,0.008671531093677862,0.031103920535883716,0.044589944304584905,-0.04157793726279833,0.034067294452460824,-0.04088454002056621,-0.03635297685783514,-0.0913887825731436,0.07470235413121071,0.0025336785987905403,-0.03905205119431144,0.028169638874162482,-0.042410807766472616,-0.07396065782487275,0.033672850524396954,-0.039011981862047414,0.00022089397766184238,0.06887597550009253,-0.03456333700487276,0.014687801378794545,-0.035665309507144326,-0.01594812733938252,0.005999273532668017,-0.013857832026902425,0.012557028676140855,0.026922393409850955,-0.01820499791596142,0.02856864484355263,0.004931212214061994,0.016201227257097328,-0.0470871601732227,-0.07651545231934533,-0.0776893292989824,-0.042912241024894264,-0.03128743844463115,0.018879789114887607,-0.019554463103227733,0.012438991989896172,-0.016552391977737762,0.00524324394424089,-0.009209236257844316
../../reuters-topics/grain,article546.txt,0.21417126621362637,-0.10583645437852658,0.042188062754532865,-0.1563075696718144,-0.07514587362311474,-0.038189872044635906,0.026320941606713236,0.052050738958919734,-0.1282496135878748,0.024877708401982425,-0.012453753727510867,0.1792769548380008,0.04049302862438572,-0.010153890485241518,0.0002786303571059107,0.05873828977428777,0.07463409619243686,-0.056589373289543575,0.012530768422827089,-0.010697300154791773,-0.01278536043903148,-0.08008755868045328,0.017174404600292646,-0.003685374012456492,-0.00349295154635622,-0.005867470899770038,0.016631432856386696,0.002895508476088522,0.02201816681119113,0.04718754959070794,-0.002721245746862882,-0.03103742703428521,-0.03158035407815908,-0.04786444478002387,0.03101306219153754,0.019944783621322567,0.040965039180266484,-0.008274110862461074,0.0019087965120523683,0.0009567224061793507,-0.012735044885238122,0.000694504852034347,0.048075690890927565,0.03710693046389696,-4.5922007777744444e-05,0.020222723016289232,0.005883622101031545,-0.0412715787322195,-0.031144832696701645,-0.04577278917981737,0.0008296364599292859,0.032135162719554994,-0.03954141020668736,-0.0019520791377760402,0.015525623554808701,0.015008032215014249,0.004703619111925933,0.021912361996281,0.04836516506497027,-0.00751484937744692,0.0188880186395707,0.07473810464994522,0.015078980775070142,-0.01402978035096834,-0.014658243418207935,-0.04872063854425926,-0.06301156262060255,-0.012763589257153332,0.05226373271424772,-0.12236794716931819,0.018349074033235012,-0.029727311917268816,0.023078266229187096,-0.02077861330580255,0.022944629496505498,-0.02448871267283836,0.03257925887833462,0.06760436017814445,0.003890683526417004,-0.012949606006180583,0.0690282741527952,0.012156359672123546,-0.04947355735630918,-0.01203288238898581,0.035849910342370124,-0.042264313505581144,-0.05203926167765053,-0.039618856837539455,-0.006496741757219714,0.047865680221512635,-0.0999626869143972,-0.09373023262735876,-0.021141910781158586,0.003860730727620354,0.13170173398669272,-0.05552904861733875,-0.018541934755700862,-0.03563903768109257,0.04528189610321757,-0.05118251545904096
../../reuters-topics/grain,article342.txt,0.1195122618881207,-0.11557634466265111,0.10732792813368244,-0.06652815121019551,0.24481447187735525,-0.0038831209186583108,-0.09809690354882813,-0.08782916820221362,0.03456104615708873,0.0429594634764919,0.13298424248606538,0.0073278488627251375,-0.040867500052982446,-0.008261124209152709,0.006527868164872784,0.01118017349926631,0.03307748779284715,0.09054731771219135,-0.05784183556567471,-0.0024854272978854825,0.0005295078300694858,-0.0022747512175028354,-0.00886337593679391,0.03995447442852683,-0.08738314117077907,-0.01453971706511546,-0.03191979859175591,-0.001790645896380305,0.06350758660635585,0.0009126890923003227,0.05695474779668332,-0.08776734780615034,0.05849942164492249,-0.004991946811010469,-0.02399836025909196,-0.06324622324395074,-0.0521847580506294,-0.04866581113968508,0.07890035786203267,0.040519228536111326,0.07261736291726852,-0.08836985616823842,-0.05339876528878947,-0.036317503424976305,0.023017223567888965,-0.010734118051032936,-0.013353603519396339,0.06612425066335405,-0.031627982148698996,0.031436035759724,0.041429084376649876,-0.030060623253818093,-0.03011439268712397,0.04150147161692378,-0.08860998759316543,-0.04589907912004197,0.0056932901635967405,-0.01857608679344514,0.051155476304224075,0.010615077438878844,0.00756739740244426,0.05000719417212391,-0.05054536689009568,-0.06316414293003296,-0.012936437884551564,0.040133967429033225,-0.06082764454563889,0.05456445843039028,-0.025219126689219648,0.05137795993139954,-0.06946004533982511,0.06344918533702622,0.024119325543233244,0.06585056431870032,0.006136374498635306,0.018325833517552202,0.004237211673830411,0.03283538878184774,0.01861194711560009,0.008196573934533985,-0.021133240283753532,-0.06723937269896342,0.016173625458043548,-0.05664094774518873,-0.020724406947051816,-0.02838757629686062,0.01933188670830782,0.0009212265646351827,0.021435145543440115,0.02629748031929107,0.03193839223756744,0.0737359061861235,0.002103090642853183,-0.012043593576190354,0.04810178658700629,-0.05632175953711915,0.03688464896082789,-0.017137255610298475,0.02313459569831071,-0.001042376233457501
../../reuters-topics/grain,article294.txt,0.06486277651368792,-0.03449427870341579,0.01850182151840595,-0.02298790803712204,-0.017888520685038215,0.003111338044405527,-0.005873648277679182,-0.03505426978398732,-0.058539721318607615,-0.008722055663360255,-0.06736943680577746,0.027675949064967963,-0.1717626669799918,0.01409991971484122,-0.11367710083328844,0.22597174922043667,-0.10727989105792939,0.362603234145945,0.14365276134663502,0.1207532629871003,-0.05617896216410408,0.012789147085873963,0.0011999166083052802,-0.0378322631156481,0.09060999947614212,-0.028592727438824968,0.0806633477190731,0.020596495488113077,-0.06771279055134746,0.10455344865800846,0.1473815907695086,0.002346366812723594,0.10843889223191089,0.014864641667334113,0.003931515609123917,0.0020369086845474157,0.10178246960571943,-0.0834707898407711,0.07223923402928882,0.08932189706520302,-0.17964401547413045,0.06720477322444568,-0.14467268036169403,0.028699113045177096,0.17944181539746865,0.0690452453771617,-0.1274817366549722,0.004462064778754893,0.28066620968386935,0.12761786890597215,-0.22569272744374533,0.055247087440037174,0.20258120438671526,0.04625116356989943,-0.21973137372482077,0.1072725333416914,-0.1009566343012933,-0.09091774273523748,0.03403247929528772,-0.013341529607560151,0.0054792142878794334,0.14094078038431057,0.027009084180557988,0.06702480897298375,0.020085587416516584,-0.022910923337573975,-0.02060783521642466,-0.1240237620924846,0.0066944919418521565,-0.09434877017397239,0.04795802589604296,-0.027931999325309924,0.00131499151759666,-0.048313522457341614,-0.009911800014214708,-0.05117882619330137,-0.016665319245224356,-0.05457301309025891,0.06108836271533145,0.10102412149346073,0.0436721078198606,-0.046192420382769876,0.03433839529952145,-0.038010330186179164,-0.06168893005850658,0.021558291043482652,-0.011119825720168921,0.012841401414706292,0.03790778129445373,0.0307687854285862,0.026796892770462048,-0.02433649281114507,0.02511220469832913,-0.05022347091871119,0.023023652639169997,0.03098020847449848,-0.030954343910004383,-0.007051309767631737,-0.05565357420508233,0.023814236721828263
../../reuters-topics/grain,article040.txt,0.08680651415743619,-0.04687531512366976,0.01228820932964796,0.06894652539154297,-0.020989455827812826,0.02143361959736053,0.0003038595272666718,0.010990035423803494,0.0020828038229378184,0.009804316433962769,0.0009955546884872798,0.01453009370797255,0.011358799349895789,-0.01667498384706875,0.028354416041150073,-0.04498169492975357,-0.07808499598621774,0.09229541762993725,0.026126874214189418,-0.0024682114920203833,-0.0033607968501776276,0.014356247432180355,-0.03480332331929074,0.08508692165556671,0.03567439379488907,0.09958728021651604,0.031081322365505742,0.12887759512312183,-0.12516287361246836,0.21609111978711162,0.15778310477962376,0.13119053910687814,-0.12436099858539233,-0.12580632978123346,0.013972583318019515,-0.08208461535324514,-0.005420345877633391,0.08313650510075228,-0.0988449517682314,-0.004450721735267938,0.04084228856080491,-0.023772077795616728,-0.041275839783745286,0.0006483890259538583,-0.05137032767800636,-0.008323677351034993,-0.014040001335071222,-0.0018588384252475718,-0.005855951567875696,-0.057981406037651055,-0.05770387086727921,-0.02080767563770982,0.0569956404032811,0.01709188510870417,-0.1335757462782461,0.034925513037528104,0.009417260601935248,-0.04104778244283093,0.1715959185728799,-0.0423738928481971,-0.02882074387443375,-0.1756004616769609,0.03971264982026389,0.08643769164903463,-0.05469122090534024,0.028516691371383802,-0.16265197821259392,0.06255369475243161,-0.007263258030983619,0.06597128832579842,-0.035832961920169645,-0.022125003896477678,0.05088244820172654,-0.05536109846226878,-0.07689241027518416,0.005748693592386793,-0.0884245376411939,0.039911922447689936,-0.00038728220114408486,-0.07353433008262314,0.07360824689687057,-0.05521746426832523,-0.05181059146633406,0.019744965684686547,-0.031659874373430104,-0.10612499168826217,0.032343960315733854,0.06442575552534864,-0.0423289545572291,-0.015420707710750076,0.022449884319299392,-0.11670439234479074,-0.029758151675413274,0.07642610964349544,-0.03346780971007724,0.017601882845033407,0.009766256527634227,-0.015304996129494604,0.010856557627484524,-0.059787261399380315
../../reuters-topics/grain,article061.txt,0.03983983240105755,-0.026184692542044773,-0.00022323411073967884,-0.022980518087729485,-0.028246586958323616,0.027449677166593356,-0.04173765909066244,-0.0382867263492522,-0.09616610896773554,0.004376298830745899,-0.0871158528993779,0.032777794144523885,-0.20641256636886188,0.024244215008268146,-0.14575035555468743,0.3605683081022965,-0.16858167913486413,0.5852619841263215,0.24620371054454152,0.19448860319676273,-0.07916719541491639,-0.05018313318907315,0.15695586318644733,-0.12125411534388349,-0.03555765325943905,-0.09637488536143049,0.03989936010183729,-0.21246927346151354,-0.023314648034524495,-0.159217759734644,0.02603583920106937,0.09335238168854307,-0.14531551814276902,0.12959562405216735,-0.009574891693164361,0.06368939914189896,-0.03721184205240238,0.016407983800677154,-0.059432041280378364,-0.034843101484129856,0.05147695018169942,-0.059498226846266794,0.09365218087083933,-0.027658653413335836,-0.15224508610410278,0.03239944603891568,0.053336849709367494,-0.002990815737199895,-0.12098236496105992,-0.11266475558261538,0.06935546254393685,-0.03535871068847362,-0.06472801982459646,0.0043654282141227475,0.032908974455527075,-0.016786106258307985,0.021387643808109078,0.053176889564391636,0.0028241519150164133,0.01084956027764275,0.021104941029680656,-0.013546818073544043,-0.00974048626378191,-0.0094323369646078,-0.01769573033843175,0.0050513060550380455,0.0024382720589260715,0.01671642673071557,-0.0052719255056100965,-0.011129897141913009,-4.2995852038758555e-05,-0.00017209984844380736,0.010730399067935012,0.012924287350065178,-0.00022469428296461124,0.009199656958385288,-0.010039250464646024,0.03249870588818763,-0.004385122923268615,-0.0002503889138733762,-0.004891781113253114,0.005461906398722596,0.003782441183467744,0.029987813300555628,0.025853039852545643,-0.0038558928047832527,0.011357778936584292,-0.009103083260447828,-0.008038221263617876,0.013939479067561345,0.008230186313080408,-0.0017117549817671923,-0.002435286024642215,0.02107588166277366,0.00988614792399756,0.003684403155503439,0.005675521604867674,0.009094270436860483,0.009837948180406697,-0.006192994243697516
../../reuters-topics/grain,article285.txt,0.16551266699530331,-0.14068788248046754,0.10608311038440696,-0.09318061662106596,-0.02159134089102757,0.08803037831058004,0.05150441157296063,-0.025055601159859546,0.12927223264801024,0.04543704956792555,0.0916700776449795,-0.025540101609152942,-0.06996405287373013,0.03674763844610967,-0.029217874672091807,-0.02370806913016417,0.07054013198504318,-0.010197025448859634,0.09827866023087892,-0.05296829816508039,0.06509186231207097,0.13292750990107588,-0.03146309075848522,-0.07230332478209407,0.114467306671185,0.05541276292506284,-0.11970700282153578,-0.03645191646887083,-0.05152036637326296,-0.04447458318220183,-0.07366778161598692,-0.0017718511848748059,0.0006915360243238543,-0.0094681760246724,0.0032595755612432054,-0.04314461986556301,-0.05470376438333648,-0.0895642555323652,-0.027371970065143247,0.20095462072943368,-0.005255271792889291,-0.09761028184971113,-0.0053810533289417655,-0.09657830390312995,0.006672320302820265,-0.019494242299337754,-0.030318427607796326,-0.020526886207703696,-0.036378386722732386,0.025889270262773708,0.025440673945956185,-0.05529356917004203,-0.025116415373105303,0.04840849539780589,-0.07129227914814178,-0.014846302742060101,0.035190395184837714,-0.032683017989915755,0.05403355798031582,0.022890607748089938,0.06698771523218648,-0.002948188013164854,0.04477294121886381,-0.03544740489526712,0.06911808864704744,-0.03459406577987229,-0.022861279420570604,0.046420206413653554,0.05778582827617645,-0.002454454181736603,0.05055660546952387,-0.0005744605741432804,-0.06680251418203158,-0.0074818103902421365,0.011558921024701112,-0.07067168987191257,-0.015479439112896374,0.06434327916403093,0.016970648597256745,0.00867180372517827,-0.02264379045009498,-0.12463734202153126,-0.02036936666665432,0.07469492087853974,0.02425107696931061,-0.03744514021934901,0.011394515236510427,-0.059417016018392194,0.016952576831949895,-0.0507249864587065,0.006020146216887353,0.051397701841043635,0.06086311412405937,0.07964558960021147,0.10816138240538091,0.051543860691823706,-0.02913233056598437,0.013467343573615852,0.012739259767338716,0.05650578467048656
../../reuters-topics/grain,article171.txt,0.249797882325437,-0.07448554054500543,-0.050772517454213906,0.08969047469910528,-0.02981219492769876,-0.07239726312448254,-0.032897147365617135,0.004550023432893232,-0.10267227882310744,-0.003630070031536234,-0.04440817529416747,-0.0885681830614772,-0.014830416560431573,0.004337416344378636,0.004639880702725606,-0.07738957966528785,-0.027773300192818887,-0.025309332456663818,0.013243367922661354,-0.0008413973714612608,0.10513374832617647,-0.05664921949197899,-0.014773918816993114,0.013682818326963924,0.007586690257759583,0.009686876855093137,0.04108777602095095,-0.024333349780113103,-0.11099868958230856,-0.030658030494585604,-0.03661909798898466,-0.04179518710888031,-0.015118362073472787,0.1194753399180922,0.030186679616923288,0.004588056463868483,-0.06611342972762477,-0.015734716996248288,0.028813223886111843,-0.022511165637147786,0.040580952384734505,0.02845090933207782,-0.043963054572084034,-0.03795271221951812,0.0482130503949697,0.09662948176248823,-0.022053815421589424,-0.043073763129821425,-0.0303127765007716,-0.007501377183715301,0.017876197356472993,-0.04129147046093752,0.02351244230714382,-0.021347856172563184,0.028089413569116352,0.003172815161667482,0.01882230974348443,0.005162934661530687,0.07281864656315586,-0.05779278729260621,-0.022262006456961067,0.01609420397934167,0.03960089074902087,0.02242774204916105,-0.02718152575472649,-0.07171563679390378,-0.0002171003235923357,0.0001328490202035049,0.01608513715556434,0.09820794893295447,-0.0411089330302052,-0.03062254834768145,0.017884990486983623,0.09606254849471484,0.07826630972585057,-0.025163044535943986,0.06545061695043705,0.005780099883552557,-0.06415260893828108,0.06495504363968078,0.03404157022067907,-0.02909514385033573,0.04651684914464003,0.020208023603365925,-0.08900509843163969,0.04979802293206744,-0.0033435751055886985,-0.04584047943636663,0.00827738115673229,0.05627125747221602,0.09338118303826362,-0.023360424108181805,0.0035122212625779315,0.030216164076098274,0.01841087351886248,0.057295205868736064,-0.05584849675700582,0.02623314858822227,-0.048458619781773814,-0.05669746441673326
../../reuters-topics/grain,article442.txt,0.18236279197935082,-0.07963534329286392,0.018111256109143457,-0.051030894589225974,-0.13789307997966593,-0.10384184539442037,0.10402133334033135,-0.0010201274914864028,-0.0940740618725977,0.03879955733015819,0.13907940122551268,-0.15207998921284635,-0.1741906952189662,0.06269225971776012,0.07465408710040922,-0.03746886701706014,0.08012358541073687,0.16815803795671297,-0.18233009866100972,-0.049003433527800934,0.08903250391624136,0.1366117601680524,-0.0457052465452156,0.04071023376771946,0.024550896408265684,0.07036827591213482,-0.07050701161938429,0.09912781561784435,0.30598852119932807,0.02578798431276234,0.07343117182302113,-0.006553538449840901,-0.10654500467155008,0.20811273041264383,-0.15041590782078834,0.026119558475687078,0.05420127314809462,0.011698986309724834,-0.03868063589707095,-0.06422424958568697,-0.05815344955781559,0.03331775221422323,0.11291291418999194,-0.061706289548518915,-0.007331601542587499,-0.09535068315648002,-0.007312843395964141,-0.020750861103216424,0.07144076364865336,0.0622283352533701,0.035996156425364224,0.010181125845536048,0.0026390001257852237,0.031052047668973713,0.036674308330721384,0.038279369158788996,-0.009873937134388371,-0.013892256996724268,-0.020750938522628843,0.011228017784016333,0.00013073248715433846,0.01853072816684434,-0.006392352025596862,0.0003643232937612253,-0.007900395391514168,0.02130226423497491,-0.04168145192992781,-0.04079345245161455,0.014730181836187815,0.0006425594062205337,-0.0004085290486039745,0.10724451407498224,0.005430887730311677,-0.011433280296219763,-0.03943845981205356,0.010821855695825628,-0.02626111908999456,0.05383515166016994,0.005098973551189429,-0.02013844072019544,0.04153906824473754,-0.0013497842413245304,0.008577439541491207,0.01001541336465217,-0.0018963655247679783,-0.01785301271937126,-0.01076459962984287,0.027363322353014374,0.005721543164838228,-0.04227942906027732,0.006827718389034032,-0.054338229987737414,-0.052842098179140165,-0.028584182444911822,0.01203369514195311,0.027346877929364324,-0.02951376587316346,-0.015099363665256514,-0.03628370007201847,-0.018181298405677504
